npe,B,T,D,dtype,kind,length,sequence,ops,task_us,tu_us,dma_us,sto_trf_us,parallelcopy_us,cluster_us,span_names,error
1,1,512,1024,bfloat16,quad,4,SMAS,S->M->A->S,80.04000000003725,70.28800000017509,26.078000000095926,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SMSM,S->M->S->M,130.1700000000419,113.78699999977835,30.95299999997951,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SMSA,S->M->S->A,83.11600000003818,62.760999999940395,36.72999999986496,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SMSS,S->M->S->S,81.85699999995995,72.16800000006333,19.707999999984168,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SAMM,S->A->M->M,126.4649999999674,109.45799999986775,35.970000000088476,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SAMA,S->A->M->A,72.46699999994598,62.19900000025518,31.510000000009313,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SAMS,S->A->M->S,78.33299999998417,68.19299999973737,25.067000000039116,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SAAM,S->A->A->M,86.36300000001211,74.21099999989383,30.282000000122935,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SAAA,S->A->A->A,43.572999999974854,28.726000000257045,28.05099999997765,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SAAS,S->A->A->S,44.616999999969266,29.403999999980442,22.449999999953434,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
1,1,512,1024,bfloat16,quad,4,SASM,S->A->S->M,77.33700000005774,67.11399999982677,25.14199999999255,0.0,0.0,0.0,DMA|Renegade::TuExec|Task,
